Date,r,RV W,RV M,PC1,PC2,year_month
2006-12-17,1.2161183401293,0.9149714657203869,6.387421551953139,-2.623480418329424,1.0756070567326816,2006-12
2006-12-24,-1.1508808739230685,0.7686928780011131,6.387421551953139,-2.623480418329424,1.0756070567326816,2006-12
2006-12-31,0.5330432553268613,0.950691850638472,6.387421551953139,-2.623480418329424,1.0756070567326816,2006-12
2007-01-07,-0.6075023977780183,0.6339875924561661,3.7328312032203232,-1.825337162849165,1.9863649841681097,2007-01
2007-01-14,1.4800808107751184,0.850433550211922,3.7328312032203232,-1.825337162849165,1.9863649841681097,2007-01
2007-01-21,-0.016075636758689837,0.43219412228135456,3.7328312032203232,-1.825337162849165,1.9863649841681097,2007-01
2007-01-28,-0.5833090092734996,1.5559119361876987,3.7328312032203232,-1.825337162849165,1.9863649841681097,2007-01
2007-02-04,1.8261661413703867,1.043492695340206,3.1539525937405877,-2.7771601691298944,1.1090377444996495,2007-02
2007-02-11,-0.7157581038069055,0.7429777625599252,3.1539525937405877,-2.7771601691298944,1.1090377444996495,2007-02
2007-02-18,1.2081968837070058,1.130408409193238,3.1539525937405877,-2.7771601691298944,1.1090377444996495,2007-02
2007-02-25,-0.29931234983042343,0.4850118156074962,3.1539525937405877,-2.7771601691298944,1.1090377444996495,2007-02
2007-03-04,-4.51181369371511,3.7678912685558825,27.511953824735738,-2.490601402992295,1.3059887877029146,2007-03
2007-03-11,1.1232996719950368,1.9562942598858177,27.511953824735738,-2.490601402992295,1.3059887877029146,2007-03
2007-03-18,-1.1391672461653695,2.2435438136243193,27.511953824735738,-2.490601402992295,1.3059887877029146,2007-03
2007-03-25,3.483100271266393,2.1105385895931703,27.511953824735738,-2.490601402992295,1.3059887877029146,2007-03
2007-04-01,-1.0675747379211962,1.0894785455195395,6.339908799619183,-2.5200742462483037,1.0141214394560698,2007-04
2007-04-08,1.598851665063688,1.0127488761107248,6.339908799619183,-2.5200742462483037,1.0141214394560698,2007-04
2007-04-15,0.6276299333040547,1.0053226255855965,6.339908799619183,-2.5200742462483037,1.0141214394560698,2007-04
2007-04-22,2.144982177816211,1.427660974984003,6.339908799619183,-2.5200742462483037,1.0141214394560698,2007-04
2007-04-29,0.6526954200463413,1.0384582665671662,6.339908799619183,-2.5200742462483037,1.0141214394560698,2007-04
2007-05-06,0.7700866511800186,1.1561928100479237,6.933935823983701,-2.114818124452435,1.1008635836932563,2007-05
2007-05-13,0.015273635230264704,1.7546372368184329,6.933935823983701,-2.114818124452435,1.1008635836932563,2007-05
2007-05-20,1.116040412376062,1.108865174948459,6.933935823983701,-2.114818124452435,1.1008635836932563,2007-05
2007-05-27,-0.46207525255698867,1.1352621727750312,6.933935823983701,-2.114818124452435,1.1008635836932563,2007-05
2007-06-03,1.350578394056466,0.8925963551356779,14.40343842177679,-2.236172481555915,0.847152614179522,2007-06
2007-06-10,-1.8837500254513113,2.352582731536941,14.40343842177679,-2.236172481555915,0.847152614179522,2007-06
2007-06-17,1.6602470153715068,2.021804976166477,14.40343842177679,-2.236172481555915,0.847152614179522,2007-06
2007-06-24,-1.999755297854157,1.9960884995906243,14.40343842177679,-2.236172481555915,0.847152614179522,2007-06
2007-07-01,0.05255759496384971,1.01942179639129,22.862872969808286,-2.8163574199693886,0.47676064508492644,2007-07
2007-07-08,1.785930245468962,1.1703407844596976,22.862872969808286,-2.8163574199693886,0.47676064508492644,2007-07
2007-07-15,1.4311297351056307,2.4564133773647545,22.862872969808286,-2.8163574199693886,0.47676064508492644,2007-07
2007-07-22,-1.1922660871163817,1.338111132373979,22.862872969808286,-2.8163574199693886,0.47676064508492644,2007-07
2007-07-29,-5.022690851688529,3.553793260165989,22.862872969808286,-2.8163574199693886,0.47676064508492644,2007-07
2007-08-05,-1.7904906378416152,3.2605763098120955,41.728578529044086,-1.3612892739688458,1.1485352169991925,2007-08
2007-08-12,1.4258706625882471,4.133403408750912,41.728578529044086,-1.3612892739688458,1.1485352169991925,2007-08
2007-08-19,-0.5311177108113467,3.3640413238867115,41.728578529044086,-1.3612892739688458,1.1485352169991925,2007-08
2007-08-26,2.285672959733496,1.6417743111174288,41.728578529044086,-1.3612892739688458,1.1485352169991925,2007-08
2007-09-02,-0.3643315315819171,3.5346105946034734,30.957761603014674,-1.941240296983127,0.06138313449272348,2007-09
2007-09-09,-1.396412911605281,2.347485563570997,30.957761603014674,-1.941240296983127,0.06138313449272348,2007-09
2007-09-16,2.090072042638377,1.5978110623507629,30.957761603014674,-1.941240296983127,0.06138313449272348,2007-09
2007-09-23,2.757649827381942,3.0962351937550654,30.957761603014674,-1.941240296983127,0.06138313449272348,2007-09
2007-09-30,0.06552006786398423,0.9021798658468118,30.957761603014674,-1.941240296983127,0.06138313449272348,2007-09
2007-10-07,1.9998439856640733,1.7034115698670798,14.947342967592201,-2.6110620761534578,-0.2522345308492019,2007-10
2007-10-14,0.2699300532695349,1.1295225155726454,14.947342967592201,-2.6110620761534578,-0.2522345308492019,2007-10
2007-10-21,-3.9954010323749074,2.8131199863852947,14.947342967592201,-2.6110620761534578,-0.2522345308492019,2007-10
2007-10-28,2.282777072359145,1.6900493543826505,14.947342967592201,-2.6110620761534578,-0.2522345308492019,2007-10
2007-11-04,-1.6834941857929926,3.0259443025328823,42.26034034881474,-1.489024148441699,0.8020126355926823,2007-11
2007-11-11,-3.776585519107373,3.5554902624485663,42.26034034881474,-1.489024148441699,0.8020126355926823,2007-11
2007-11-18,0.3461045855054864,3.4316675419206497,42.26034034881474,-1.489024148441699,0.8020126355926823,2007-11
2007-11-25,-1.244397002299226,2.947227222686646,42.26034034881474,-1.489024148441699,0.8020126355926823,2007-11
2007-12-02,2.768299873702949,4.031857771545285,39.39198955011458,-1.254448476361899,0.9838823760463975,2007-12
2007-12-09,1.5754910342763473,2.3046191881978952,39.39198955011458,-1.254448476361899,0.9838823760463975,2007-12
2007-12-16,-2.4700145369170174,3.0669179804923004,39.39198955011458,-1.254448476361899,0.9838823760463975,2007-12
2007-12-23,1.1184207041041287,2.381855684382298,39.39198955011458,-1.254448476361899,0.9838823760463975,2007-12
2007-12-30,-0.402975337439026,1.6569913871964774,39.39198955011458,-1.254448476361899,0.9838823760463975,2007-12
2008-01-06,-4.6276221539026485,2.9608915654271986,42.88009392451839,-0.42920617948935524,0.4581145407308241,2008-01
2008-01-13,-0.7544511820392827,2.80467476090379,42.88009392451839,-0.42920617948935524,0.4581145407308241,2008-01
2008-01-20,-5.564475554221343,4.115970479398323,42.88009392451839,-0.42920617948935524,0.4581145407308241,2008-01
2008-01-27,0.4081671526193671,3.050541191423461,42.88009392451839,-0.42920617948935524,0.4581145407308241,2008-01
2008-02-03,4.755800402543701,2.806680736445549,28.457349308414024,-1.0380030436000443,-0.5348384464734036,2008-02
2008-02-10,-4.704705040622108,3.6139863255215037,28.457349308414024,-1.0380030436000443,-0.5348384464734036,2008-02
2008-02-17,1.3948751467250466,2.1278116763927906,28.457349308414024,-1.0380030436000443,-0.5348384464734036,2008-02
2008-02-24,0.23084580895261508,1.7295701375860935,28.457349308414024,-1.0380030436000443,-0.5348384464734036,2008-02
2008-03-02,-1.6753117910384154,3.2733442255949097,72.79858556668312,-0.14831779093231007,-0.12283069572616281,2008-03
2008-03-09,-2.8401306655383243,2.4624049354411226,72.79858556668312,-0.14831779093231007,-0.12283069572616281,2008-03
2008-03-16,-0.4051882506238851,4.605315980767196,72.79858556668312,-0.14831779093231007,-0.12283069572616281,2008-03
2008-03-23,3.161113184343669,5.45027961069933,72.79858556668312,-0.14831779093231007,-0.12283069572616281,2008-03
2008-03-30,-1.0806530901060287,2.2596198715377334,72.79858556668312,-0.14831779093231007,-0.12283069572616281,2008-03
2008-04-06,4.109875610151276,3.5805063956293157,28.52048067564495,-0.2617987277418585,-0.5424798010331064,2008-04
2008-04-13,-2.7798217633767686,2.320016125321914,28.52048067564495,-0.2617987277418585,-0.5424798010331064,2008-04
2008-04-20,4.2236629220114965,2.931790488122507,28.52048067564495,-0.2617987277418585,-0.5424798010331064,2008-04
2008-04-27,0.5387066167455278,1.3124726048581734,28.52048067564495,-0.2617987277418585,-0.5424798010331064,2008-04
2008-05-04,1.1423697285978034,1.8177469364174224,15.841664220621634,-0.27326052108372834,0.10884085412619526,2008-05
2008-05-11,-1.82862689331731,2.172236721191868,15.841664220621634,-0.27326052108372834,0.10884085412619526,2008-05
2008-05-18,2.635178851938174,1.57695634751983,15.841664220621634,-0.27326052108372834,0.10884085412619526,2008-05
2008-05-25,-3.528747530884746,2.309124639531013,15.841664220621634,-0.27326052108372834,0.10884085412619526,2008-05
2008-06-01,1.761372668915153,0.9633280219192569,35.759303862154034,-0.21502235993594662,0.2815612811008,2008-06
2008-06-08,-2.8759017586137396,3.8763444347072125,35.759303862154034,-0.21502235993594662,0.2815612811008,2008-06
2008-06-15,-0.047783439366828606,2.3035973367036267,35.759303862154034,-0.21502235993594662,0.2815612811008,2008-06
2008-06-22,-3.144441521954078,2.2489206809587987,35.759303862154034,-0.21502235993594662,0.2815612811008,2008-06
2008-06-29,-3.046870947866909,3.0726294747237843,35.759303862154034,-0.21502235993594662,0.2815612811008,2008-06
2008-07-06,-1.218297216959897,1.8840485022685234,31.352779073380656,-0.06460276628086159,0.708730401711032,2008-07
2008-07-13,-1.8710686189176426,3.2579826447155376,31.352779073380656,-0.06460276628086159,0.708730401711032,2008-07
2008-07-20,1.6951303718998691,3.0949139736680458,31.352779073380656,-0.06460276628086159,0.708730401711032,2008-07
2008-07-27,-0.23189317039475127,2.7586585321142967,31.352779073380656,-0.06460276628086159,0.708730401711032,2008-07
2008-08-03,0.20254001124997645,3.694787181612075,47.62378482141108,0.5174381917302533,1.5718658743886271,2008-08
2008-08-10,2.8171670658685115,4.217846038427166,47.62378482141108,0.5174381917302533,1.5718658743886271,2008-08
2008-08-17,0.14492124062620337,1.5819344287090238,47.62378482141108,0.5174381917302533,1.5718658743886271,2008-08
2008-08-24,-0.46324976499458037,2.2144632457397924,47.62378482141108,0.5174381917302533,1.5718658743886271,2008-08
2008-08-31,-0.7277613705864683,2.9623881070283598,47.62378482141108,0.5174381917302533,1.5718658743886271,2008-08
2008-09-07,-3.2095943693543836,3.103848427325261,132.97256113326546,1.766601317899958,1.638944366374611,2008-09
2008-09-14,0.7529991386691053,4.299738748513034,132.97256113326546,1.766601317899958,1.638944366374611,2008-09
2008-09-21,0.26966922156932327,9.122843925574863,132.97256113326546,1.766601317899958,1.638944366374611,2008-09
2008-09-28,-3.3880070644072884,4.650231335922261,132.97256113326546,1.766601317899958,1.638944366374611,2008-09
2008-10-05,-9.87092929922016,11.480099573630415,560.3843442589077,5.879796539244623,5.235269551820644,2008-10
2008-10-12,-20.08375075993092,10.762374172987192,560.3843442589077,5.879796539244623,5.235269551820644,2008-10
2008-10-19,4.4937109255780365,15.090877583827217,560.3843442589077,5.879796539244623,5.235269551820644,2008-10
2008-10-26,-7.022007500412722,9.221083122334273,560.3843442589077,5.879796539244623,5.235269551820644,2008-10
2008-11-02,9.976185811126404,11.200532476643659,489.6538144925221,4.154373075300772,2.4621946647439046,2008-11
2008-11-09,-3.975805507624257,8.946958594422497,489.6538144925221,4.154373075300772,2.4621946647439046,2008-11
2008-11-16,-6.398086221670033,9.895157018596159,489.6538144925221,4.154373075300772,2.4621946647439046,2008-11
2008-11-23,-8.761839979007398,11.554562942415684,489.6538144925221,4.154373075300772,2.4621946647439046,2008-11
2008-11-30,11.355895976971164,7.261663819603851,489.6538144925221,4.154373075300772,2.4621946647439046,2008-11
2008-12-07,-2.276221857427676,11.447071911647404,198.2468397425169,1.7293373568109205,0.19600021745785826,2008-12
2008-12-14,0.4169015230716635,5.470192213746247,198.2468397425169,1.7293373568109205,0.19600021745785826,2008-12
2008-12-21,0.9221584214174497,5.68376544127727,198.2468397425169,1.7293373568109205,0.19600021745785826,2008-12
2008-12-28,-1.7130183692062708,2.2323064183265853,198.2468397425169,1.7293373568109205,0.19600021745785826,2008-12
2009-01-04,6.541176574940884,4.1983077281454495,100.08274104190619,1.9256201835598319,0.02653646498363761,2009-01
2009-01-11,-4.5503569855636545,3.854966467898218,100.08274104190619,1.9256201835598319,0.02653646498363761,2009-01
2009-01-18,-4.6237106179759895,4.172142064658871,100.08274104190619,1.9256201835598319,0.02653646498363761,2009-01
2009-01-25,-2.1605152712505316,7.084448982481611,100.08274104190619,1.9256201835598319,0.02653646498363761,2009-01
2009-02-01,-0.7322867105377604,5.388917295589125,93.34845212305447,2.0511242544035273,0.01658173870033803,2009-02
2009-02-08,5.043320156441714,3.565846524266738,93.34845212305447,2.0511242544035273,0.01658173870033803,2009-02
2009-02-15,-4.927145358267149,5.201892737150784,93.34845212305447,2.0511242544035273,0.01658173870033803,2009-02
2009-02-22,-7.115580645846211,4.953087221209375,93.34845212305447,2.0511242544035273,0.01658173870033803,2009-02
2009-03-01,-4.6462454722473865,6.107122934390246,222.14224132529972,1.927287854990939,-0.23744777084077362,2009-03
2009-03-08,-7.294189626921959,6.9008892207547605,222.14224132529972,1.927287854990939,-0.23744777084077362,2009-03
2009-03-15,10.171752780192824,7.463090469330622,222.14224132529972,1.927287854990939,-0.23744777084077362,2009-03
2009-03-22,1.5723973718520765,4.481797616739515,222.14224132529972,1.927287854990939,-0.23744777084077362,2009-03
2009-03-29,5.984824336008954,7.838289961566208,222.14224132529972,1.927287854990939,-0.23744777084077362,2009-03
2009-04-05,3.2032836385454773,5.090863347335315,84.00893071966802,0.9998036976552035,-1.8824932381662969,2009-04
2009-04-12,1.6550702773252328,4.6743599507737486,84.00893071966802,0.9998036976552035,-1.8824932381662969,2009-04
2009-04-19,1.5108942732181347,2.8897510725681785,84.00893071966802,0.9998036976552035,-1.8824932381662969,2009-04
2009-04-26,-0.38828680648761016,5.281263001178733,84.00893071966802,0.9998036976552035,-1.8824932381662969,2009-04
2009-05-03,1.294932969333184,2.443078006045231,68.85977479072733,0.4010076183981658,-3.3205185851792804,2009-05
2009-05-10,5.725649583320422,4.651702179863981,68.85977479072733,0.4010076183981658,-3.3205185851792804,2009-05
2009-05-17,-5.116696863413827,3.814354775171902,68.85977479072733,0.4010076183981658,-3.3205185851792804,2009-05
2009-05-24,0.46556857501076765,3.4835747241363335,68.85977479072733,0.4010076183981658,-3.3205185851792804,2009-05
2009-05-31,3.5593483880192442,3.8168332773957854,68.85977479072733,0.4010076183981658,-3.3205185851792804,2009-05
2009-06-07,2.2537177738811023,3.133322093916537,33.36387234612958,1.4335896459715463,-1.8322920219852907,2009-06
2009-06-14,0.6488911024521422,0.8030181846544774,33.36387234612958,1.4335896459715463,-1.8322920219852907,2009-06
2009-06-21,-2.675484252014054,2.8710518929141133,33.36387234612958,1.4335896459715463,-1.8322920219852907,2009-06
2009-06-28,-0.25323833573340404,3.8286274074676667,33.36387234612958,1.4335896459715463,-1.8322920219852907,2009-06
2009-07-05,-2.476829499421091,3.2382412840169765,37.25264065901163,1.6506593614069969,-1.7299631335012884,2009-07
2009-07-12,-1.947624644192929,2.0816806867095914,37.25264065901163,1.6506593614069969,-1.7299631335012884,2009-07
2009-07-19,6.735126644692391,3.951506179414076,37.25264065901163,1.6506593614069969,-1.7299631335012884,2009-07
2009-07-26,4.051314027669908,2.6112522815944788,37.25264065901163,1.6506593614069969,-1.7299631335012884,2009-07
2009-08-02,0.8359029263626946,1.3303337006213665,22.90145328757472,1.2202056055960018,-2.0410013944047076,2009-08
2009-08-09,2.302450151029431,2.143381775810578,22.90145328757472,1.2202056055960018,-2.0410013944047076,2009-08
2009-08-16,-0.6343760722573013,2.0622616838502443,22.90145328757472,1.2202056055960018,-2.0410013944047076,2009-08
2009-08-23,2.1712763701265505,3.479762709422961,22.90145328757472,1.2202056055960018,-2.0410013944047076,2009-08
2009-08-30,0.2725030394250857,0.41941426909608226,22.90145328757472,1.2202056055960018,-2.0410013944047076,2009-08
2009-09-06,-1.225248304383644,2.862242706890563,16.49188339610221,1.2714717734436067,-1.8381025769121069,2009-09
2009-09-13,2.557525864334924,1.5715329309924773,16.49188339610221,1.2714717734436067,-1.8381025769121069,2009-09
2009-09-20,2.4226390548729717,1.7242979449857518,16.49188339610221,1.2714717734436067,-1.8381025769121069,2009-09
2009-09-27,-2.264523309233647,1.6901274882913708,16.49188339610221,1.2714717734436067,-1.8381025769121069,2009-09
2009-10-04,-1.8525981031186267,3.20807725546342,24.077986037822225,0.9348828662841547,-2.1594114148129675,2009-10
2009-10-11,4.415276251017096,2.2308595598916283,24.077986037822225,0.9348828662841547,-2.1594114148129675,2009-10
2009-10-18,1.4996842844076057,2.0317910304842495,24.077986037822225,0.9348828662841547,-2.1594114148129675,2009-10
2009-10-25,-0.7456457359083986,2.163635180265933,24.077986037822225,0.9348828662841547,-2.1594114148129675,2009-10
2009-11-01,-4.104011138963827,4.296144176273379,38.174321455669585,1.0336355145714942,-1.122690640984481,2009-11
2009-11-08,3.1453806286022887,2.043619168762994,38.174321455669585,1.0336355145714942,-1.122690640984481,2009-11
2009-11-15,2.2360978766930204,2.5457376063109556,38.174321455669585,1.0336355145714942,-1.122690640984481,2009-11
2009-11-22,-0.19222982220139206,2.0011516724442284,38.174321455669585,1.0336355145714942,-1.122690640984481,2009-11
2009-11-29,0.010077132573315106,2.2484882452648485,38.174321455669585,1.0336355145714942,-1.122690640984481,2009-11
2009-12-06,1.3188075779565378,1.6121414717268248,8.428931121361035,1.2239113026567066,-1.1954431401720604,2009-12
2009-12-13,0.0388768448154847,1.3158531448991215,8.428931121361035,1.2239113026567066,-1.1954431401720604,2009-12
2009-12-20,-0.35674800320427724,1.5976755362794857,8.428931121361035,1.2239113026567066,-1.1954431401720604,2009-12
2009-12-27,2.15446187781826,1.2433400091417675,8.428931121361035,1.2239113026567066,-1.1954431401720604,2009-12
2010-01-03,-1.0153644193494984,1.026416369192526,21.1414558753549,1.5166724217399765,-0.533253236493356,2010-01
2010-01-10,2.6443087451459975,1.6956492996907955,21.1414558753549,1.5166724217399765,-0.533253236493356,2010-01
2010-01-17,-0.7847398356793917,1.6879783215701618,21.1414558753549,1.5166724217399765,-0.533253236493356,2010-01
2010-01-24,-3.974867229722099,3.3689123538806793,21.1414558753549,1.5166724217399765,-0.533253236493356,2010-01
2010-01-31,-1.6522140509639613,1.7360465151158722,21.1414558753549,1.5166724217399765,-0.533253236493356,2010-01
2010-02-07,-0.7177450079946386,3.7498333566017097,23.918735251835752,1.2958108216751145,-1.0139201407884544,2010-02
2010-02-14,0.870348546036491,1.8774303705598998,23.918735251835752,1.2958108216751145,-1.0139201407884544,2010-02
2010-02-21,3.0817050730358275,1.9596410892250669,23.918735251835752,1.2958108216751145,-1.0139201407884544,2010-02
2010-02-28,-0.42283463689363476,1.5787802426788276,23.918735251835752,1.2958108216751145,-1.0139201407884544,2010-02
2010-03-07,3.0503536829065765,1.77527939186076,5.8555614401269676,0.9911188181414856,-1.4642517245911355,2010-03
2010-03-14,0.986602023942179,0.6297146131318871,5.8555614401269676,0.9911188181414856,-1.4642517245911355,2010-03
2010-03-21,0.8580577360857694,1.0957081280091856,5.8555614401269676,0.9911188181414856,-1.4642517245911355,2010-03
2010-03-28,0.5751118529351663,1.0520588031019094,5.8555614401269676,0.9911188181414856,-1.4642517245911355,2010-03
2010-04-04,0.9818016463219996,0.9870407415430577,7.859549159098789,0.9712280767585308,-1.3292565306128061,2010-04
2010-04-11,1.371589507886149,1.2476211926666672,7.859549159098789,0.9712280767585308,-1.3292565306128061,2010-04
2010-04-18,-0.1877218430484695,1.9788075183368197,7.859549159098789,0.9712280767585308,-1.3292565306128061,2010-04
2010-04-25,2.0877258367207654,1.1887228014199105,7.859549159098789,0.9712280767585308,-1.3292565306128061,2010-04
2010-05-02,-2.5451016014190575,3.266544500362398,91.7923255464346,2.537177565151573,0.9546415447765075,2010-05
2010-05-09,-6.601537112980733,4.599283462014962,91.7923255464346,2.537177565151573,0.9546415447765075,2010-05
2010-05-16,2.207913935179878,5.058950194758854,91.7923255464346,2.537177565151573,0.9546415447765075,2010-05
2010-05-23,-4.3175510276066795,4.511116042062973,91.7923255464346,2.537177565151573,0.9546415447765075,2010-05
2010-05-30,0.15801691705844245,3.745057969059208,91.7923255464346,2.537177565151573,0.9546415447765075,2010-05
2010-06-06,-2.2774175322644763,4.683312422500211,45.262943230875806,1.2531017360490526,-0.6901409455899568,2010-06
2010-06-13,2.4782366144709753,3.47136964707799,45.262943230875806,1.2531017360490526,-0.6901409455899568,2010-06
2010-06-20,2.3458517263492613,2.3371578822944516,45.262943230875806,1.2531017360490526,-0.6901409455899568,2010-06
2010-06-27,-3.7146463564862895,2.4118071628356934,45.262943230875806,1.2531017360490526,-0.6901409455899568,2010-06
2010-07-04,-5.162767898974426,3.3654184922291313,42.358553491815144,0.5384875731352368,-1.5478955335709157,2010-07
2010-07-11,5.274146761400889,3.346021980596498,42.358553491815144,0.5384875731352368,-1.5478955335709157,2010-07
2010-07-18,-1.2208208467604051,3.301606845668305,42.358553491815144,0.5384875731352368,-1.5478955335709157,2010-07
2010-07-25,3.4863352181385596,2.9893211613974535,42.358553491815144,0.5384875731352368,-1.5478955335709157,2010-07
2010-08-01,-0.09618272533877995,1.3812061533078985,26.935631394952342,0.7821397615498952,-0.7487859224960193,2010-08
2010-08-08,1.8028266790252356,2.343961790049119,26.935631394952342,0.7821397615498952,-0.7487859224960193,2010-08
2010-08-15,-3.8525557606744085,3.046434839936158,26.935631394952342,0.7821397615498952,-0.7487859224960193,2010-08
2010-08-22,-0.7029568403818036,2.1313752806807518,26.935631394952342,0.7821397615498952,-0.7487859224960193,2010-08
2010-08-29,-0.6647070642515727,2.3896062986886926,26.935631394952342,0.7821397615498952,-0.7487859224960193,2010-08
2010-09-05,3.6812090142052627,3.632814102463225,24.448752065368286,0.23979465071139783,-1.5862640734062743,2010-09
2010-09-12,0.455276517782189,1.4868805307899857,24.448752065368286,0.23979465071139783,-1.5862640734062743,2010-09
2010-09-19,1.4352740534892299,1.1676719996917344,24.448752065368286,0.23979465071139783,-1.5862640734062743,2010-09
2010-09-26,2.029747734435891,2.7707656253472965,24.448752065368286,0.23979465071139783,-1.5862640734062743,2010-09
2010-10-03,-0.21177776757903988,0.9559663281065945,11.45484162179897,-0.06356646419583217,-2.045608128692878,2010-10
2010-10-10,1.6362843117337307,2.3060601835489343,11.45484162179897,-0.06356646419583217,-2.045608128692878,2010-10
2010-10-17,0.9430496187768134,0.9072450766041558,11.45484162179897,-0.06356646419583217,-2.045608128692878,2010-10
2010-10-24,0.584081901241963,2.0656250796242457,11.45484162179897,-0.06356646419583217,-2.045608128692878,2010-10
2010-10-31,0.015217907307123836,0.36490523780903245,11.45484162179897,-0.06356646419583217,-2.045608128692878,2010-10
2010-11-07,3.5361111688908395,2.1312613122699697,16.946096675581263,0.8740604178421807,-0.9776749824526048,2010-11
2010-11-14,-2.1971486919407006,1.5751746508892244,16.946096675581263,0.8740604178421807,-0.9776749824526048,2010-11
2010-11-21,0.04335411074027107,2.2520587776044834,16.946096675581263,0.8740604178421807,-0.9776749824526048,2010-11
2010-11-28,-0.8647516381227981,2.2024708796742716,16.946096675581263,0.8740604178421807,-0.9776749824526048,2010-11
2010-12-05,2.9255050564701186,2.5794513125533727,8.54115651538623,1.0350901015474474,-1.265901251056318,2010-12
2010-12-12,1.2729878545142015,0.8131429102534603,8.54115651538623,1.0350901015474474,-1.265901251056318,2010-12
2010-12-19,0.2825743983970113,0.8119467883963427,8.54115651538623,1.0350901015474474,-1.265901251056318,2010-12
2010-12-26,1.0285281158267523,0.7530793197733626,8.54115651538623,1.0350901015474474,-1.265901251056318,2010-12
2011-01-02,0.06920073815164397,0.2074021667583503,8.126403723406902,0.8245574693817881,-1.4457634870902267,2011-01
2011-01-09,1.096034542971571,1.2696095970655963,8.126403723406902,0.8245574693817881,-1.4457634870902267,2011-01
2011-01-16,1.6953383983280257,1.2377267054859067,8.126403723406902,0.8245574693817881,-1.4457634870902267,2011-01
2011-01-23,-0.767686232677579,1.0618541772776053,8.126403723406902,0.8245574693817881,-1.4457634870902267,2011-01
2011-01-30,-0.547724720668906,1.9524287040491084,8.126403723406902,0.8245574693817881,-1.4457634870902267,2011-01
2011-02-06,2.6694454864231836,1.8804756833084177,10.954424246719864,0.7513633192226238,-1.4635985694418105,2011-02
2011-02-13,1.3848623353376706,0.9728602099304736,10.954424246719864,0.7513633192226238,-1.4635985694418105,2011-02
2011-02-20,1.037371225374565,0.8259122867516929,10.954424246719864,0.7513633192226238,-1.4635985694418105,2011-02
2011-02-27,-1.7372543726881338,2.4061686054248628,10.954424246719864,0.7513633192226238,-1.4635985694418105,2011-02
2011-03-06,0.09617608395644406,2.5126895800388187,22.80714042555843,0.7914924830746487,-1.3802090129303934,2011-03
2011-03-13,-1.2851401070825479,2.3741537095391725,22.80714042555843,0.7914924830746487,-1.3802090129303934,2011-03
2011-03-20,-1.9408517486571504,2.7329763502898707,22.80714042555843,0.7914924830746487,-1.3802090129303934,2011-03
2011-03-27,2.668106928531135,1.8405884744180108,22.80714042555843,0.7914924830746487,-1.3802090129303934,2011-03
2011-04-03,1.4065619573626238,1.1371771066659297,6.00124998018751,0.4776089458699468,-1.5034212160283908,2011-04
2011-04-10,-0.3187270218724969,0.48294477650047374,6.00124998018751,0.4776089458699468,-1.5034212160283908,2011-04
2011-04-17,-0.6412764330386944,0.917427621746315,6.00124998018751,0.4776089458699468,-1.5034212160283908,2011-04
2011-04-24,1.3323156121519526,1.9060873825641422,6.00124998018751,0.4776089458699468,-1.5034212160283908,2011-04
2011-05-01,1.9423104253381331,1.179620431424396,9.649628568810952,1.1048350172921781,-0.22457814556520117,2011-05
2011-05-08,-1.7316763917748286,1.2625600179592253,9.649628568810952,1.1048350172921781,-0.22457814556520117,2011-05
2011-05-15,-0.1814756949548637,1.730705578581827,9.649628568810952,1.1048350172921781,-0.22457814556520117,2011-05
2011-05-22,-0.3369477201169172,1.341643774756829,9.649628568810952,1.1048350172921781,-0.22457814556520117,2011-05
2011-05-29,-0.16289362431854165,1.3670100912392211,9.649628568810952,1.1048350172921781,-0.22457814556520117,2011-05
2011-06-05,-2.3518289623511546,2.7192444724833402,20.02319376589223,1.1216746737824055,-0.3794507329163141,2011-06
2011-06-12,-2.2699119030852364,1.9692426893249049,20.02319376589223,1.1216746737824055,-0.3794507329163141,2011-06
2011-06-19,0.04090648048330742,2.1888110584811304,20.02319376589223,1.1216746737824055,-0.3794507329163141,2011-06
2011-06-26,-0.2401661727837776,1.9899981521529517,20.02319376589223,1.1216746737824055,-0.3794507329163141,2011-06
2011-07-03,5.462770362788596,2.496191885117279,22.545229197711905,0.5167481870381241,-0.7139876442654004,2011-07
2011-07-10,0.3078110059683511,1.263874317494657,22.545229197711905,0.5167481870381241,-0.7139876442654004,2011-07
2011-07-17,-2.0798236486340715,2.0946118014846355,22.545229197711905,0.5167481870381241,-0.7139876442654004,2011-07
2011-07-24,2.1705675999453358,2.2597666276885087,22.545229197711905,0.5167481870381241,-0.7139876442654004,2011-07
2011-07-31,-4.000077453554268,2.285373748302575,22.545229197711905,0.5167481870381241,-0.7139876442654004,2011-07
2011-08-07,-7.460336213715123,5.580239004458899,187.77331128967612,1.565208612201431,0.995869269967748,2011-08
2011-08-14,-1.7299255925663983,10.495167867512654,187.77331128967612,1.565208612201431,0.995869269967748,2011-08
2011-08-21,-4.802996412234525,5.358037020639945,187.77331128967612,1.565208612201431,0.995869269967748,2011-08
2011-08-28,4.632339116519924,4.216293948596729,187.77331128967612,1.565208612201431,0.995869269967748,2011-08
2011-09-04,-0.24077893360523728,4.00706559605313,60.14668263479538,1.4704835054315617,1.3342590057737764,2011-09
2011-09-11,-1.6957704396727125,4.123055158731362,60.14668263479538,1.4704835054315617,1.3342590057737764,2011-09
